id,publication_date,period_date,timestamp,location_id,cost,revenue,profit
797,2022-05-01 00:00:00.000,D,13,2022-05-07 00:00:00.000,725.8616,633.2929,417.7463
798,2022-05-01 00:00:00.000,D,27,2022-05-07 00:00:00.000,711.5478,93.347,-955.4748
799,2022-05-01 00:00:00.000,D,3,2022-05-08 00:00:00.000,622.9217,922.7232,-324.4004
800,2022-05-01 00:00:00.000,D,13,2022-05-08 00:00:00.000,670.8734,117.5067,-423.9694
801,2022-05-01 00:00:00.000,D,27,2022-05-08 00:00:00.000,1145.3338,828.0519,-175.9306
802,2022-05-01 00:00:00.000,W,3,2022-05-08 00:00:00.000,2518.9711,8041.0156,-1553.4907
803,2022-05-01 00:00:00.000,W,13,2022-05-08 00:00:00.000,3974.5255,1989.199,-6551.4672
804,2022-05-01 00:00:00.000,W,27,2022-05-08 00:00:00.000,6293.2469,6403.6168,313.0456
805,2022-05-01 00:00:00.000,W,3,2022-05-15 00:00:00.000,2185.6594,700.7003,-4156.9938
806,2022-05-01 00:00:00.000,W,13,2022-05-15 00:00:00.000,5904.1335,4957.53,-850.4226
807,2022-05-01 00:00:00.000,W,27,2022-05-15 00:00:00.000,6203.4064,1791.6165,-4685.9927
808,2022-05-01 00:00:00.000,M,3,2022-05-31 00:00:00.000,31393.2759,36575.4228,-17087.415
809,2022-05-01 00:00:00.000,M,13,2022-05-31 00:00:00.000,27017.7132,20874.1467,-25480.034
810,2022-05-01 00:00:00.000,M,27,2022-05-31 00:00:00.000,4897.025,33911.3278,-9929.4253
811,2022-05-02 00:00:00.000,D,3,2022-05-03 00:00:00.000,732.2517,806.4151,609.9751
812,2022-05-02 00:00:00.000,D,13,2022-05-03 00:00:00.000,1148.4559,1013.6004,-736.6747
813,2022-05-02 00:00:00.000,D,27,2022-05-03 00:00:00.000,1076.3877,878.9727,-187.9259
814,2022-05-02 00:00:00.000,D,3,2022-05-04 00:00:00.000,15.4905,104.2509,-1102.343
815,2022-05-02 00:00:00.000,D,13,2022-05-04 00:00:00.000,385.2492,77.1213,-631.8162
816,2022-05-02 00:00:00.000,D,27,2022-05-04 00:00:00.000,201.4583,42.3802,-76.1231
817,2022-05-02 00:00:00.000,D,3,2022-05-05 00:00:00.000,12.8625,457.8916,-641.2599
818,2022-05-02 00:00:00.000,D,13,2022-05-05 00:00:00.000,257.3653,121.4979,336.1571
819,2022-05-02 00:00:00.000,D,27,2022-05-05 00:00:00.000,1127.1267,1296.5885,-428.6783
820,2022-05-02 00:00:00.000,D,3,2022-05-06 00:00:00.000,791.9329,35.0531,671.0282
821,2022-05-02 00:00:00.000,D,13,2022-05-06 00:00:00.000,51.207,937.179,843.7527
822,2022-05-02 00:00:00.000,D,27,2022-05-06 00:00:00.000,323.4533,981.7599,-380.6189
823,2022-05-02 00:00:00.000,D,3,2022-05-07 00:00:00.000,903.1939,515.1187,-973.5129
824,2022-05-02 00:00:00.000,D,13,2022-05-07 00:00:00.000,168.0403,194.078,-971.9637
825,2022-05-02 00:00:00.000,D,27,2022-05-07 00:00:00.000,398.0114,438.7921,91.4726
826,2022-05-02 00:00:00.000,D,3,2022-05-08 00:00:00.000,81.8457,908.1569,533.367
827,2022-05-02 00:00:00.000,D,13,2022-05-08 00:00:00.000,878.0942,48.3246,-314.7813
828,2022-05-02 00:00:00.000,D,27,2022-05-08 00:00:00.000,1.212,724.0806,-865.576
829,2022-05-02 00:00:00.000,D,3,2022-05-09 00:00:00.000,544.823,217.5866,-360.3307
830,2022-05-02 00:00:00.000,D,13,2022-05-09 00:00:00.000,254.892,1070.8182,-673.2558
831,2022-05-02 00:00:00.000,D,27,2022-05-09 00:00:00.000,460.26,162.4117,1069.6581
832,2022-05-02 00:00:00.000,W,3,2022-05-09 00:00:00.000,3027.1742,6045.6968,-7901.2075
833,2022-05-02 00:00:00.000,W,13,2022-05-09 00:00:00.000,6624.4926,6725.1238,-3259.7892
834,2022-05-02 00:00:00.000,W,27,2022-05-09 00:00:00.000,6926.6461,3922.4777,-3780.5007
835,2022-05-02 00:00:00.000,W,3,2022-05-16 00:00:00.000,2857.3056,624.5447,521.6275
836,2022-05-02 00:00:00.000,W,13,2022-05-16 00:00:00.000,2507.8532,450.0264,-230.544
837,2022-05-02 00:00:00.000,W,27,2022-05-16 00:00:00.000,4233.0507,185.1948,-602.0169
838,2022-05-02 00:00:00.000,M,3,2022-06-01 00:00:00.000,21684.52,13267.1612,-21576.729
839,2022-05-02 00:00:00.000,M,13,2022-06-01 00:00:00.000,23769.5307,10175.3541,-38054.9031
840,2022-05-02 00:00:00.000,M,27,2022-06-01 00:00:00.000,20533.4443,20656.086,-35801.0104
841,2022-05-03 00:00:00.000,D,3,2022-05-04 00:00:00.000,558.195,1002.5589,-726.3498
842,2022-05-03 00:00:00.000,D,13,2022-05-04 00:00:00.000,930.9995,754.7203,-190.1129
843,2022-05-03 00:00:00.000,D,27,2022-05-04 00:00:00.000,416.0534,765.4966,-555.4996
844,2022-05-03 00:00:00.000,D,3,2022-05-05 00:00:00.000,1052.6368,609.1903,-97.5816
845,2022-05-03 00:00:00.000,D,13,2022-05-05 00:00:00.000,316.5941,113.2741,-996.022
846,2022-05-03 00:00:00.000,D,27,2022-05-05 00:00:00.000,1096.1718,863.6129,-193.2771
847,2022-05-03 00:00:00.000,D,3,2022-05-06 00:00:00.000,751.4731,893.426,-899.8548
848,2022-05-03 00:00:00.000,D,13,2022-05-06 00:00:00.000,1073.3369,1257.646,750.0307
849,2022-05-03 00:00:00.000,D,27,2022-05-06 00:00:00.000,1224.662,52.8767,-400.0046
850,2022-05-03 00:00:00.000,D,3,2022-05-07 00:00:00.000,71.6852,587.9903,587.0013
851,2022-05-03 00:00:00.000,D,13,2022-05-07 00:00:00.000,555.4186,1242.4572,-50.0488
852,2022-05-03 00:00:00.000,D,27,2022-05-07 00:00:00.000,803.991,1008.1812,403.5112
853,2022-05-03 00:00:00.000,D,3,2022-05-08 00:00:00.000,567.5821,379.2487,1076.804
854,2022-05-03 00:00:00.000,D,13,2022-05-08 00:00:00.000,645.6293,1180.191,532.3391
855,2022-05-03 00:00:00.000,D,27,2022-05-08 00:00:00.000,5.8781,1150.7365,-390.5504
856,2022-05-03 00:00:00.000,D,3,2022-05-09 00:00:00.000,1008.834,1263.119,-546.6802
857,2022-05-03 00:00:00.000,D,13,2022-05-09 00:00:00.000,61.4548,225.4198,687.1246
858,2022-05-03 00:00:00.000,D,27,2022-05-09 00:00:00.000,69.8859,926.6503,-742.091
859,2022-05-03 00:00:00.000,D,3,2022-05-10 00:00:00.000,433.6936,664.0607,-810.3981
860,2022-05-03 00:00:00.000,D,13,2022-05-10 00:00:00.000,565.4132,633.8533,172.5524
861,2022-05-03 00:00:00.000,D,27,2022-05-10 00:00:00.000,609.8646,244.8326,201.2815
862,2022-05-03 00:00:00.000,W,3,2022-05-10 00:00:00.000,2782.3792,5148.8025,-4530.8024
863,2022-05-03 00:00:00.000,W,13,2022-05-10 00:00:00.000,6347.1774,8848.9221,-1112.0797
864,2022-05-03 00:00:00.000,W,27,2022-05-10 00:00:00.000,1861.8805,6383.9451,-6617.1609
865,2022-05-03 00:00:00.000,W,3,2022-05-17 00:00:00.000,4425.4715,2514.6445,-4430.7132
866,2022-05-03 00:00:00.000,W,13,2022-05-17 00:00:00.000,8407.5433,3280.948,-6268.0894
867,2022-05-03 00:00:00.000,W,27,2022-05-17 00:00:00.000,2702.5348,6068.3372,-293.2646
868,2022-05-03 00:00:00.000,M,3,2022-06-02 00:00:00.000,30802.3705,14162.1639,-8915.4464
869,2022-05-03 00:00:00.000,M,13,2022-06-02 00:00:00.000,5971.0725,37539.9821,-38672.0026
